CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
11306|Bob|Zimmerman|M|1953||57 Humboldt Drive|55296|Clifton|51332|England - Avon|52588|52789|646-362-7736|C: 50,000 - 69,999|7000|Zimmerman@company.com|Customer total|52772||01/01/98||I
14862|Bob|Zimmerman|M|1955||57 North Windham Drive|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|438-472-6707|C: 50,000 - 69,999|9000|Zimmerman@company.com|Customer total|52772||01/01/98||I
18417|Bob|Zimmerman|M|1950|married|67 West Macon Avenue|79359|Lindau|51798|Bayern|52561|52776|484-474-8359|C: 50,000 - 69,999|1500|Zimmerman@company.com|Customer total|52772||01/01/98||I
48002|Bob|Zimmerman|M|1951||7 South Bennington Circle|57579|Dingle|51389|Kerry|52637|52772|670-472-4113|C: 50,000 - 69,999|7000|Zimmerman@company.com|Customer total|52772||01/01/98||I
21972|Bob|Zimmerman|M|1956||77 East Bennington Avenue|71750|Salthill|52287|Galway|52608|52772|545-309-8651|C: 50,000 - 69,999|7000|Zimmerman@company.com|Customer total|52772||01/01/98||I
25529|Bob|Zimmerman|M|1929||77 South Oceana Avenue|85858|Karlsruhe|51718|Baden-Wuerttemberg|52559|52776|445-708-4372|C: 50,000 - 69,999|11000|Zimmerman@company.com|Customer total|52772||01/01/98||I
29084|Bob|Zimmerman|M|1975|married|87 North Cidra Avenue|59500|El Sobrante|51446|CA|52567|52790|116-296-3498|C: 50,000 - 69,999|1500|Zimmerman@company.com|Customer total|52772||01/01/98||I
32639|Bob|Zimmerman|M|1976||97 East Republic Avenue|61795|Eindhoven|51444|Noord-Brabant|52682|52770|581-654-3036|C: 50,000 - 69,999|7000|Zimmerman@company.com|Customer total|52772||01/01/98||I
38863|Bobby|Gray|M|1941||107 West Windmill Avenue|74793|Lunel|51812|Languedoc-Roussillon|52645|52779|137-289-8470|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
42418|Bobby|Gray|M|1971||117 East Macoupin Avenue|69776|Hiseville|51663|KY|52632|52790|429-550-2023|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
17380|Bobby|Gray|M|1952|married|17 East Rhea Court|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|159-550-9711|C: 50,000 - 69,999|5000|Gray@company.com|Customer total|52772||01/01/98||I
46196|Bobby|Gray|M|1925||27 Fannin Boulevard|67272|Cloverdale|51334|CA|52567|52790|527-670-6501|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
49751|Bobby|Gray|M|1942||27 North Summit Boulevard|67843|Arbuckle|51069|CA|52567|52790|566-519-7084|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
3308|Bobby|Gray|M|1944|married|37 West Hunterdon Street|87340|Oxford|52041|England - Oxfordshire|52592|52789|194-762-8746|C: 50,000 - 69,999|5000|Gray@company.com|Customer total|52772||01/01/98||A
6863|Bobby|Gray|M|1927||47 Windmill Road|38432|Solingen|52319|Nordrhein-Westfalen|52684|52776|328-220-4962|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
10418|Bobby|Gray|M|1932||47 South Macoupin Road|59061|Sanibel|52292|FL|52595|52790|432-298-5226|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||A
13974|Bobby|Gray|M|1931|married|57 North Benton Drive|50385|Wakefield|52493|England - West Yorkshire|52594|52789|198-289-7341|C: 50,000 - 69,999|5000|Gray@company.com|Customer total|52772||01/01/98||I
17529|Bobby|Gray|M|1958||67 East Ochiltree Avenue|52912|Walsall|52495|England - West Midlands|52593|52789|614-550-8181|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
21085|Bobby|Gray|M|1977||77 Clackamas Avenue|61189|Evinston|51459|FL|52595|52790|557-670-5898|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
24641|Bobby|Gray|M|1928|married|77 North Rhea Avenue|48346|Noma|51985|FL|52595|52790|114-519-9861|C: 50,000 - 69,999|7000|Gray@company.com|Customer total|52772||01/01/98||I
28196|Bobby|Gray|M|1964||87 West Fannin Avenue|59411|Henley-on-Thames|51659|England - Oxfordshire|52592|52789|550-762-9194|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
31751|Bobby|Gray|M|1980||97 Summit Avenue|85858|Karlsruhe|51718|Baden-Wuerttemberg|52559|52776|118-220-8581|C: 50,000 - 69,999|3000|Gray@company.com|Customer total|52772||01/01/98||I
35307|Bobby|Gray|M|1932|married|97 South Hunterdon Avenue|65910|Great Yarmouth|51590|England - Norfolk|52591|52789|515-298-9714|C: 50,000 - 69,999|5000|Gray@company.com|Customer total|52772||01/01/98||I
36196|Bobby|Huggins|M|1960||107 Fannin Avenue|90517|Muenster|51929|Nordrhein-Westfalen|52684|52776|245-550-6761|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
39751|Bobby|Huggins|M|1926||107 North Summit Avenue|44931|Bad Homburg|51153|Hessen|52617|52776|351-670-9811|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
43307|Bobby|Huggins|M|1973|married|117 West Hunterdon Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|510-519-1530|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
26269|Bobby|Huggins|M|1931||17 West Ochiltree Court|67843|Arbuckle|51069|CA|52567|52790|651-519-6197|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
47085|Bobby|Huggins|M|1943||27 East Clackamas Boulevard|63736|Killarney|51728|Kerry|52637|52772|290-762-1452|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
50640|Bobby|Huggins|M|1961|married|27 South Rhea Boulevard|31933|Barcelona|51164|Barcelona|52560|52778|205-220-6346|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
4196|Bobby|Huggins|M|1946||37 North Fannin Street|41847|Edgewood|51443|KY|52632|52790|639-298-3419|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||A
7752|Bobby|Huggins|M|1967||47 East Summit Road|44581|Moerdijk|51916|Noord-Brabant|52682|52770|220-289-4228|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
11307|Bobby|Huggins|M|1949|married|57 Hunterdon Drive|55296|Clifton|51332|England - Avon|52588|52789|188-550-6198|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
14863|Bobby|Huggins|M|1970||57 North Windmill Drive|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|565-670-3232|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
18418|Bobby|Huggins|M|1963||67 West Macoupin Avenue|79359|Lindau|51798|Bayern|52561|52776|282-519-4590|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
48113|Bobby|Huggins|M|1969|married|7 South Benton Circle|57579|Dingle|51389|Kerry|52637|52772|606-670-7036|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
21973|Bobby|Huggins|M|1939|married|77 East Benton Avenue|36149|Beziers|51187|Languedoc-Roussillon|52645|52779|148-762-6570|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
25530|Bobby|Huggins|M|1954||77 South Ochiltree Avenue|78618|Berea|51180|KY|52632|52790|500-220-5468|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
29085|Bobby|Huggins|M|1981||87 North Clackamas Avenue|59500|El Sobrante|51446|CA|52567|52790|528-298-2375|C: 50,000 - 69,999|3000|Huggins@company.com|Customer total|52772||01/01/98||I
32640|Bobby|Huggins|M|1972|married|97 East Rhea Avenue|80841|Wolverhampton|52514|England - West Midlands|52593|52789|102-289-1656|C: 50,000 - 69,999|5000|Huggins@company.com|Customer total|52772||01/01/98||I
37095|Brand|King|M|1945|single|107 East Clinton Avenue|73784|Kinsale|51730|Cork|52575|52772|360-242-2615|F: 110,000 - 129,999|9000|King@company.com|Customer total|52772||01/01/98||I
40650|Brand|King|M|1981|married|107 South Roane Avenue|59918|Cleveland|51330|WI|52760|52790|309-637-3628|F: 110,000 - 129,999|1500|King@company.com|Customer total|52772||01/01/98||I
44205|Brand|King|M|1956||117 North Foothill Avenue|35101|Holland|51666|NY|52679|52790|404-378-6603|F: 110,000 - 129,999|7000|King@company.com|Customer total|52772||01/01/98||I
35258|Brand|King|M|1944|single|17 North Maries Court|36710|Mougins|51925|Provence-Alpes-Cote d'Azur|52701|52779|456-378-8122|F: 110,000 - 129,999|9000|King@company.com|Customer total|52772||01/01/98||I
47984|Brand|King|M|1950|married|27 West Bingham Boulevard|50799|Mainz|51893|Rheinland-Pfalz|52710|52776|434-237-4834|F: 110,000 - 129,999|1500|King@company.com|Customer total|52772||01/01/98||I
1540|Brand|King|M|1969||37 Onondaga Street|39634|Hillcrest Heights|51661|MD|52652|52790|145-742-3721|F: 110,000 - 129,999|7000|King@company.com|Customer total|52772||01/01/98||A
5095|Brand|King|M|1960|single|37 South Clinton Street|91086|Husum|51671|Schleswig-Holstein|52736|52776|365-337-6571|F: 110,000 - 129,999|9000|King@company.com|Customer total|52772||01/01/98||I
8650|Brand|King|M|1971|married|47 West Roane Road|52092|Grand Pressigny|51589|Centre|52573|52779|199-760-4657|F: 110,000 - 129,999|1500|King@company.com|Customer total|52772||01/01/98||I
12207|Brand|King|M|1965||57 East Foothill Drive|54495|Shoreview|52311|MN|52656|52790|228-242-3259|F: 110,000 - 129,999|7000|King@company.com|Customer total|52772||01/01/98||A
15762|Brand|King|M|1982|single|57 South Tahoe Drive|54375|Lloret de Mar|51801|Girona|52611|52778|469-637-9255|F: 110,000 - 129,999|9000|King@company.com|Customer total|52772||01/01/98||I
19317|Brand|King|M|1951|married|67 North Iron Avenue|30331|Forestville|51512|OH|52688|52790|154-378-4334|F: 110,000 - 129,999|1500|King@company.com|Customer total|52772||01/01/98||I
49702|Brand|King|M|1942||7 South Wright Circle|74050|Glennie|51584|MI|52654|52790|171-637-2828|F: 110,000 - 129,999|7000|King@company.com|Customer total|52772||01/01/98||I
22872|Brand|King|M|1954||77 East Wright Avenue|69656|Saarbruecken|52277|Saarland|52730|52776|534-237-6566|F: 110,000 - 129,999|7000|King@company.com|Customer total|52772||01/01/98||I
26428|Brand|King|M|1947|single|87 Maries Avenue|90497|Aix-les-Bains|51047|Rhtne-Alpes|52711|52779|392-742-9367|F: 110,000 - 129,999|9000|King@company.com|Customer total|52772||01/01/98||I
29984|Brand|King|M|1945|married|87 South Bingham Avenue|43134|Freiburg|51521|Baden-Wuerttemberg|52559|52776|433-337-3422|F: 110,000 - 129,999|1500|King@company.com|Customer total|52772||01/01/98||I
33539|Brand|King|M|1949||97 West Onondaga Avenue|73630|Karlslunde|51717|Roskilde|52715|52777|333-760-9097|F: 110,000 - 129,999|7000|King@company.com|Customer total|52772||01/01/98||I
38873|Brand|Zanth|M|1973||107 West Wright Avenue|43496|Cap d'Antibes, Le|51313|Provence-Alpes-Cote d'Azur|52701|52779|253-742-9926|F: 110,000 - 129,999|7000|Zanth@company.com|Customer total|52772||01/01/98||I
42428|Brand|Zanth|M|1966|single|117 East Maries Avenue|32945|El Campello|51445|Alicante|52544|52778|366-337-2351|F: 110,000 - 129,999|9000|Zanth@company.com|Customer total|52772||01/01/98||I
17480|Brand|Zanth|M|1940|married|17 East Roane Court|88252|Crownpoint|51346|IN|52621|52790|460-337-7957|F: 110,000 - 129,999|1500|Zanth@company.com|Customer total|52772||01/01/98||I
46206|Brand|Zanth|M|1967||27 Foothill Boulevard|79783|Vass|52435|NC|52664|52790|467-760-2914|F: 110,000 - 129,999|7000|Zanth@company.com|Customer total|52772||01/01/98||I
49761|Brand|Zanth|M|1983|single|27 North Tahoe Boulevard|34547|Hatfield|51652|WI|52760|52790|543-242-7450|F: 110,000 - 129,999|9000|Zanth@company.com|Customer total|52772||01/01/98||I
3318|Brand|Zanth|M|1941|married|37 West Iron Street|40696|Atwood|51079|KS|52630|52790|690-637-8383|F: 110,000 - 129,999|1500|Zanth@company.com|Customer total|52772||01/01/98||A
6873|Brand|Zanth|M|1947||47 Wright Road|72740|Toxey|52377|AL|52534|52790|225-378-5753|F: 110,000 - 129,999|7000|Zanth@company.com|Customer total|52772||01/01/98||A
10428|Brand|Zanth|M|1974|single|47 South Maries Road|39895|Darmstadt|51380|Hessen|52617|52776|648-237-2997|F: 110,000 - 129,999|9000|Zanth@company.com|Customer total|52772||01/01/98||I
13984|Brand|Zanth|M|1972|married|57 North Bingham Drive|31685|Syracuse|52336|NE|52666|52790|178-742-8660|F: 110,000 - 129,999|1500|Zanth@company.com|Customer total|52772||01/01/98||I
17539|Brand|Zanth|M|1940||67 East Onondaga Avenue|39444|Aalborg|51041|North Jutland|52685|52777|262-337-4676|F: 110,000 - 129,999|7000|Zanth@company.com|Customer total|52772||01/01/98||I
21095|Brand|Zanth|M|1946|single|77 Clinton Avenue|46744|Weissport|52501|PA|52693|52790|126-760-5351|F: 110,000 - 129,999|9000|Zanth@company.com|Customer total|52772||01/01/98||I
24651|Brand|Zanth|M|1964|married|77 North Roane Avenue|78438|Wiesbaden|52510|Hessen|52617|52776|251-242-1453|F: 110,000 - 129,999|1500|Zanth@company.com|Customer total|52772||01/01/98||I
28206|Brand|Zanth|M|1949||87 West Foothill Avenue|71138|Antibes|51066|Provence-Alpes-Cote d'Azur|52701|52779|341-637-8779|F: 110,000 - 129,999|7000|Zanth@company.com|Customer total|52772||01/01/98||I
31761|Brand|Zanth|M|1970|single|97 Tahoe Avenue|32264|Corwith|51341|IA|52618|52790|384-378-3164|F: 110,000 - 129,999|9000|Zanth@company.com|Customer total|52772||01/01/98||I
35317|Brand|Zanth|M|1952|married|97 South Iron Avenue|90135|Bad Neustadt|51155|Bayern|52561|52776|468-237-6567|F: 110,000 - 129,999|1500|Zanth@company.com|Customer total|52772||01/01/98||I
36207|Brandy|Bardwell|M|1945|married|107 Forrest Avenue|34216|Murnau|51934|Bayern|52561|52776|520-638-2626|D: 70,000 - 89,999|5000|Bardwell@company.com|Customer total|52772||01/01/98||I
39762|Brandy|Bardwell|M|1931||107 North Talbot Avenue|72059|Los Angeles|51806|CA|52567|52790|483-602-5507|D: 70,000 - 89,999|10000|Bardwell@company.com|Customer total|52772||01/01/98||I
43318|Brandy|Bardwell|M|1936|single|117 West Iroquois Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|241-367-7467|D: 70,000 - 89,999|3000|Bardwell@company.com|Customer total|52772||01/01/98||I
26380|Brandy|Bardwell|M|1979|married|17 West Onslow Court|33866|Bergen op Zoom|51181|Noord-Brabant|52682|52770|306-367-7018|D: 70,000 - 89,999|5000|Bardwell@company.com|Customer total|52772||01/01/98||I
47096|Brandy|Bardwell|M|1954||27 East Coahoma Boulevard|50629|Legrand|51791|CA|52567|52790|345-591-5929|D: 70,000 - 89,999|10000|Bardwell@company.com|Customer total|52772||01/01/98||I
50651|Brandy|Bardwell|M|1956|single|27 South Roberts Boulevard|91906|Clermont-l'Herault|51329|Languedoc-Roussillon|52645|52779|115-272-2842|D: 70,000 - 89,999|3000|Bardwell@company.com|Customer total|52772||01/01/98||I
4207|Brandy|Bardwell|M|1951|married|37 North Forrest Street|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|177-196-9291|D: 70,000 - 89,999|5000|Bardwell@company.com|Customer total|52772||01/01/98||I
7763|Brandy|Bardwell|M|1957||47 East Talbot Road|62145|Nuernberg|51996|Bayern|52561|52776|475-625-2852|D: 70,000 - 89,999|10000|Bardwell@company.com|Customer total|52772||01/01/98||I
50661|Brooke|Dunbar|M|1944||27 South Rowan Boulevard|57128|Barry|51166|Wales - South Glamorgan|52764|52789|462-633-7453|E: 90,000 - 109,999|9000|Dunbar@company.com|Customer total|52772||01/01/98||I
4217|Brooke|Dunbar|M|1946|married|37 North Gage Street|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|619-197-8418|E: 90,000 - 109,999|1500|Dunbar@company.com|Customer total|52772||01/01/98||I
7773|Brooke|Dunbar|M|1935||47 East Teller Road|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|532-503-4424|E: 90,000 - 109,999|7000|Dunbar@company.com|Customer total|52772||01/01/98||I
11328|Brooke|Dunbar|M|1940||57 Jefferson Drive|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|440-422-5720|E: 90,000 - 109,999|9000|Dunbar@company.com|Customer total|52772||01/01/98||I
14884|Brooke|Dunbar|M|1939|married|57 North Yell Drive|67272|Cloverdale|51334|CA|52567|52790|362-685-1349|E: 90,000 - 109,999|1500|Dunbar@company.com|Customer total|52772||01/01/98||I
18439|Brooke|Dunbar|M|1960||67 West Matagorda Avenue|43505|Valencia|52430|Valencia|52755|52778|393-169-5800|E: 90,000 - 109,999|7000|Dunbar@company.com|Customer total|52772||01/01/98||I
50224|Brooke|Dunbar|M|1939||7 South Boone Circle|73216|Frederick|51519|CO|52569|52790|509-685-2908|E: 90,000 - 109,999|9000|Dunbar@company.com|Customer total|52772||01/01/98||I
21994|Brooke|Dunbar|M|1979||77 East Boone Avenue|87340|Oxford|52041|England - Oxfordshire|52592|52789|521-567-6747|E: 90,000 - 109,999|9000|Dunbar@company.com|Customer total|52772||01/01/98||I
25551|Brooke|Dunbar|M|1936|married|77 South Otoe Avenue|83124|Weston-super-Mare|52507|England - Avon|52588|52789|422-633-7404|E: 90,000 - 109,999|1500|Dunbar@company.com|Customer total|52772||01/01/98||I
29106|Brooke|Dunbar|M|1966||87 North Columbia Avenue|59061|Sanibel|52292|FL|52595|52790|559-197-5601|E: 90,000 - 109,999|7000|Dunbar@company.com|Customer total|52772||01/01/98||I
32661|Brooke|Dunbar|M|1982||97 East Rowan Avenue|50385|Wakefield|52493|England - West Yorkshire|52594|52789|640-503-1994|E: 90,000 - 109,999|9000|Dunbar@company.com|Customer total|52772||01/01/98||I
38884|Brooke|Kindred|M|1977|married|107 West Yell Avenue|80841|Wolverhampton|52514|England - West Midlands|52593|52789|696-503-2187|E: 90,000 - 109,999|1500|Kindred@company.com|Customer total|52772||01/01/98||I
42439|Brooke|Kindred|M|1978||117 East Matagorda Avenue|34216|Murnau|51934|Bayern|52561|52776|358-422-6326|E: 90,000 - 109,999|7000|Kindred@company.com|Customer total|52772||01/01/98||I
17591|Brooke|Kindred|M|1981||17 East Rowan Court|58488|Dolores|51391|CO|52569|52790|616-422-8126|E: 90,000 - 109,999|9000|Kindred@company.com|Customer total|52772||01/01/98||I
46217|Brooke|Kindred|M|1950|married|27 Gage Boulevard|84773|Stuttgart|52331|Baden-Wuerttemberg|52559|52776|671-685-7526|E: 90,000 - 109,999|1500|Kindred@company.com|Customer total|52772||01/01/98||I
49772|Brooke|Kindred|M|1953||27 North Teller Boulevard|55787|Montara|51919|CA|52567|52790|272-169-8405|E: 90,000 - 109,999|7000|Kindred@company.com|Customer total|52772||01/01/98||I
3329|Brooke|Kindred|M|1944||37 West Jefferson Street|83601|San Francisco|52289|CA|52567|52790|626-567-2855|E: 90,000 - 109,999|9000|Kindred@company.com|Customer total|52772||01/01/98||A
6884|Brooke|Kindred|M|1943|married|47 Yell Road|91906|Clermont-l'Herault|51329|Languedoc-Roussillon|52645|52779|334-633-9017|E: 90,000 - 109,999|1500|Kindred@company.com|Customer total|52772||01/01/98||I
10439|Brooke|Kindred|M|1946||47 South Matagorda Road|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|226-197-6000|E: 90,000 - 109,999|7000|Kindred@company.com|Customer total|52772||01/01/98||I
13995|Brooke|Kindred|M|1942||57 North Boone Drive|32701|Freising|51522|Bayern|52561|52776|206-503-4364|E: 90,000 - 109,999|9000|Kindred@company.com|Customer total|52772||01/01/98||I
17550|Brooke|Kindred|M|1980|married|67 East Otoe Avenue|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|647-422-1559|E: 90,000 - 109,999|1500|Kindred@company.com|Customer total|52772||01/01/98||I
21106|Brooke|Kindred|M|1955||77 Columbia Avenue|66437|Asten|51075|Noord-Brabant|52682|52770|437-685-6183|E: 90,000 - 109,999|7000|Kindred@company.com|Customer total|52772||01/01/98||I
24662|Brooke|Kindred|M|1957||77 North Rowan Avenue|40365|Tralee|52379|Kerry|52637|52772|693-169-6282|E: 90,000 - 109,999|9000|Kindred@company.com|Customer total|52772||01/01/98||I
28217|Brooke|Kindred|M|1952|married|87 West Gage Avenue|57929|Heilbronn|51656|Baden-Wuerttemberg|52559|52776|278-567-3714|E: 90,000 - 109,999|1500|Kindred@company.com|Customer total|52772||01/01/98||I
31772|Brooke|Kindred|M|1958||97 Teller Avenue|63627|Keighley|51722|England - West Yorkshire|52594|52789|260-633-7270|E: 90,000 - 109,999|7000|Kindred@company.com|Customer total|52772||01/01/98||I
35328|Brooke|Kindred|M|1937||97 South Jefferson Avenue|46864|Lauret|51788|Languedoc-Roussillon|52645|52779|203-197-5097|E: 90,000 - 109,999|9000|Kindred@company.com|Customer total|52772||01/01/98||I
